Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Date,Payment,Rating,Tax,Total,Currency
INV-100870,lagos ,Abuja,Member,Female,Sports Equipment,5196.77,4,2024-08-07 00:00:00,Credit Card,9,1039.35,21826.43,?
INV-100871,Portharcourt,Ogun,Member,Male,Fashion,16983.88,9,2024-02-28 00:00:00,Credit Card,4,7642.75,160497.67,?
INV-100872,ABUJA,Ogun,Normal,Female,Fashion,18991.53,1,2025-07-26 00:00:00,Ewallet,4,949.58,19941.11,?
INV-100873,lagos ,Port Harcourt,Normal,Male,Food & Beverages,11107.85,1,2024-12-26 00:00:00,Ewallet,4,555.39,11663.24,?
INV-100874,ABUJA,Port Harcourt,Member,Male,Sports Equipment,29463.52,4,2025-10-10 00:00:00,,9,5892.7,123746.78,?
INV-100875, ogun,Ogun,Member,Female,Fashion,22424.25,3,2025-08-02 00:00:00,Credit Card,8,3363.64,70636.39,?
INV-100876,ABUJA,Lagos,Normal,,Sports Equipment,2191.69,7,2025-09-25 00:00:00,Cash,4,767.09,16108.92,?
INV-100877,ABUJA,Ogun,Member,Female,Health & Beauty,16322.78,3,2024-07-01 00:00:00,Credit Card,9,2448.42,51416.76,?
INV-100878,,Abuja,Normal,Male,Health & Beauty,40616.43,1,2025-04-05 00:00:00,Cash,5,2030.82,42647.25,?
INV-100879,lagos ,Ogun,Normal,Female,Health & Beauty,34640.23,2,2024-06-13 00:00:00,Cash,5,3464.02,72744.48,?
INV-100880,lagos ,Abuja,Member,Male,Home Supplies,36381.11,4,2024-06-05 00:00:00,Cash,6,7276.22,152800.66,?
INV-100881,ABUJA,Port Harcourt,Normal,Male,Fashion,35056.79,1,2024-06-01 00:00:00,Credit Card,5,1752.84,36809.63,?
INV-100882, ogun,Lagos,Member,Male,Food & Beverages,15893.16,1,2025-01-03 00:00:00,Cash,7,794.66,16687.82,?
INV-100883,Portharcourt,Port Harcourt,Member,Male,Food & Beverages,5433.36,8,2024-03-26 00:00:00,Credit Card,6,2173.34,45640.22,?
INV-100884,Portharcourt,Abuja,Member,,Home Supplies,13987.13,7,2025-08-16 00:00:00,Credit Card,5,4895.5,102805.41,?
INV-100885,lagos ,Abuja,Member,Female,Food & Beverages,41673.37,8,2024-09-14 00:00:00,Ewallet,7,16669.35,350056.31,?
INV-100886,lagos ,Abuja,Member,,Health & Beauty,49033.3,4,2024-05-19 00:00:00,Credit Card,5,9806.66,205939.86,?
INV-100887,ABUJA,Lagos,Member,Female,Fashion,24945.43,6,2025-10-09 00:00:00,Credit Card,9,7483.63,157156.21,?
INV-100888,Portharcourt,Ogun,Normal,Female,Food & Beverages,980.17,3,2025-06-15 00:00:00,Cash,7,147.03,3087.54,?
INV-100889,lagos ,Port Harcourt,Normal,Female,Food & Beverages,7432.22,8,2024-02-21 00:00:00,Credit Card,4,2972.89,62430.65,?
INV-100890, ogun,Port Harcourt,Normal,Male,,16442.99,4,2024-11-14 00:00:00,Credit Card,9,3288.6,69060.56,?
INV-100891, ogun,Ogun,Normal,Female,Electronics,29139.97,3,2024-07-29 00:00:00,Ewallet,7,4371,91790.91,?
INV-100892,lagos ,Port Harcourt,Member,Male,Electronics,4217.14,4,2024-09-30 00:00:00,Ewallet,9,843.43,17711.99,?
INV-100893,lagos ,Lagos,Normal,Female,Fashion,47196.19,6,2024-06-22 00:00:00,Cash,4,14158.86,297336,?
INV-100894,Portharcourt,Port Harcourt,Normal,Female,Health & Beauty,18571.64,7,2025-07-16 00:00:00,Cash,7,6500.07,136501.55,?
INV-100895,Portharcourt,Abuja,Normal,Female,Sports Equipment,45672.92,7,2025-01-30 00:00:00,Ewallet,7,15985.52,335695.96,?
INV-100896,ABUJA,Ogun,Member,Female,Health & Beauty,39135.83,4,2025-06-29 00:00:00,Ewallet,9,7827.17,164370.49,?
INV-100897,Portharcourt,Lagos,Normal,Female,Health & Beauty,37894.14,8,2024-06-26 00:00:00,Credit Card,5,15157.66,318310.78,?
INV-100898, ogun,Ogun,Member,Male,Fashion,30532.62,7,2024-03-05 00:00:00,Cash,7,10686.42,224414.76,?
INV-100899, ogun,Lagos,Normal,,Fashion,31525.8,2,2025-02-07 00:00:00,Cash,5,3152.58,66204.18,?
INV-100900,lagos ,Abuja,Member,Female,Electronics,32081.16,8,2025-05-03 00:00:00,Credit Card,7,12832.46,269481.74,?
INV-100901,Portharcourt,Ogun,Member,Male,Food & Beverages,31621.71,9,2024-11-28 00:00:00,Credit Card,8,14229.77,298825.16,?
INV-100902,ABUJA,Port Harcourt,Normal,Male,Home Supplies,27909.55,5,2024-10-23 00:00:00,Cash,6,6977.39,146525.14,?
INV-100903, ogun,Lagos,Member,Male,Home Supplies,0,4,2024-09-22 00:00:00,Ewallet,5,9865.5,207175.46,?
INV-100904, ogun,Ogun,Member,Female,Sports Equipment,36748.38,4,2024-10-24 00:00:00,Ewallet,5,7349.68,154343.2,?
INV-100905,ABUJA,Port Harcourt,Normal,Female,Food & Beverages,38958.85,4,2024-01-28 00:00:00,Credit Card,4,7791.77,163627.17,?
INV-100906,ABUJA,Ogun,Normal,Female,Sports Equipment,43686.91,6,2024-10-22 00:00:00,Cash,8,13106.07,275227.53,?
INV-100907, ogun,Ogun,Normal,Female,Electronics,11174.17,4,2025-01-11 00:00:00,Credit Card,4,2234.83,46931.51,?
INV-100908, ogun,Ogun,Member,Female,Sports Equipment,4648.31,7,2024-04-28 00:00:00,Ewallet,8,1626.91,34165.08,?
INV-100909,ABUJA,Lagos,Member,Female,Food & Beverages,24403.27,7,2024-09-12 00:00:00,Ewallet,8,8541.14,179364.03,?
INV-100910, ogun,Port Harcourt,Member,Male,Food & Beverages,25946.99,5,2025-02-19 00:00:00,Credit Card,9,6486.75,136221.7,?
INV-100911,lagos ,Abuja,Normal,Male,Home Supplies,41544.5,5,2024-01-13 00:00:00,Ewallet,9,10386.12,218108.62,?
INV-100912,lagos ,Lagos,Member,Female,Electronics,22467.29,8,2025-01-30 00:00:00,Cash,9,8986.92,188725.24,?
INV-100913,ABUJA,Lagos,Member,Female,Fashion,28757.22,7,2024-08-16 00:00:00,Credit Card,7,10065.03,211365.57,?
INV-100914,Portharcourt,Lagos,Member,Female,Sports Equipment,26590.01,7,2024-01-12 00:00:00,Credit Card,4,9306.5,195436.57,?
INV-100915,ABUJA,Abuja,Member,Female,Home Supplies,2391.04,6,2024-06-12 00:00:00,Credit Card,6,717.31,15063.55,?
INV-100916,ABUJA,Port Harcourt,Member,Female,Sports Equipment,30953.14,7,2025-06-02 00:00:00,Ewallet,8,10833.6,227505.58,?
INV-100917,Portharcourt,Port Harcourt,Member,Male,Sports Equipment,41488.14,7,2024-07-23 00:00:00,Cash,8,14520.85,304937.83,?
INV-100918,Portharcourt,Port Harcourt,Member,Male,Fashion,8296.28,2,2025-08-20 00:00:00,Credit Card,5,829.63,17422.19,?
INV-100919,Portharcourt,Ogun,Normal,Female,Electronics,29919.42,2,2025-07-15 00:00:00,Credit Card,7,2991.94,62830.78,?
INV-100920,lagos ,Ogun,Normal,Male,,29883.72,7,2024-11-19 00:00:00,Ewallet,6,10459.3,219645.34,?
INV-100921, ogun,Ogun,Normal,Female,Health & Beauty,8627.16,7,2025-01-07 00:00:00,Cash,9,3019.51,63409.63,?
INV-100922,lagos ,Abuja,Member,Female,Sports Equipment,6611.45,7,2025-02-07 00:00:00,Credit Card,8,2314.01,48594.16,?
INV-100923, ogun,Ogun,Member,Female,Health & Beauty,49012.57,5,2025-05-30 00:00:00,Ewallet,5,12253.14,257315.99,?
INV-100924,lagos ,Abuja,Normal,Male,Electronics,19989.1,1,2024-03-08 00:00:00,Credit Card,4,999.46,20988.56,?
INV-100925, ogun,Port Harcourt,Member,Male,Health & Beauty,11757.38,2,2024-01-25 00:00:00,Ewallet,8,1175.74,24690.5,?
INV-100926,lagos ,Ogun,Normal,Female,Sports Equipment,8980.56,9,2024-08-06 00:00:00,Cash,5,4041.25,84866.29,?
INV-100927,Portharcourt,Ogun,Member,Male,Fashion,33546.28,8,2024-03-01 00:00:00,Ewallet,4,13418.51,281788.75,?
INV-100928,ABUJA,Lagos,Member,Male,Health & Beauty,30667.54,8,2024-11-26 00:00:00,Credit Card,7,12267.02,257607.34,?
INV-100929,lagos ,Abuja,Normal,Female,Electronics,32355.83,1,2024-06-18 00:00:00,Credit Card,9,1617.79,33973.62,?
INV-100930, ogun,Port Harcourt,Normal,Male,Electronics,4856.3,6,2025-07-27 00:00:00,Ewallet,4,1456.89,30594.69,?
INV-100931,Portharcourt,Lagos,Normal,Male,Fashion,44729.96,9,2024-01-21 00:00:00,Cash,8,20128.48,422698.12,?
INV-100932,lagos ,Lagos,Normal,Female,Health & Beauty,19768.69,8,2025-03-17 00:00:00,Cash,6,7907.48,166057,?
INV-100933,lagos ,Port Harcourt,Normal,Female,Health & Beauty,16011.79,3,2025-04-11 00:00:00,Credit Card,4,2401.77,50437.14,?
INV-100934,Portharcourt,Lagos,Member,Male,Food & Beverages,23386.89,4,2024-07-20 00:00:00,Credit Card,6,4677.38,98224.94,?
INV-100935,lagos ,Abuja,Member,Female,Home Supplies,19808.27,3,2024-10-24 00:00:00,Ewallet,6,2971.24,62396.05,?
INV-100936,ABUJA,Abuja,Member,Male,Electronics,43247.06,6,2024-01-25 00:00:00,Ewallet,4,12974.12,272456.48,?
INV-100937,lagos ,Ogun,Normal,Female,Food & Beverages,46498.42,9,2025-02-16 00:00:00,Ewallet,7,20924.29,439410.07,?
INV-100938,,Lagos,Normal,Female,Electronics,15520.93,8,2024-09-01 00:00:00,Cash,4,6208.37,130375.81,?
INV-100939,,Ogun,Normal,Female,Food & Beverages,43264.82,4,2025-03-10 00:00:00,Cash,5,8652.96,181712.24,?
INV-100940,Portharcourt,Lagos,Normal,Female,Home Supplies,39185.39,2,2025-05-25 00:00:00,Credit Card,9,3918.54,82289.32,?
INV-100941,lagos ,Abuja,Normal,Male,Food & Beverages,46574.98,8,2024-07-08 00:00:00,Credit Card,6,18629.99,391229.83,?
INV-100942,,Abuja,Normal,Female,Electronics,12664.64,8,2024-05-14 00:00:00,Credit Card,9,5065.86,106382.98,?
INV-100943,lagos ,Abuja,Member,Female,Health & Beauty,29059.48,6,2025-01-16 00:00:00,Ewallet,8,8717.84,183074.72,?
INV-100944,lagos ,Lagos,Member,Female,Electronics,14089.96,8,2025-07-12 00:00:00,Cash,6,5635.98,118355.66,?
INV-100945, ogun,Abuja,Member,Male,Sports Equipment,41292.68,9,2025-01-23 00:00:00,Credit Card,8,18581.71,390215.83,?
INV-100946,lagos ,Lagos,Member,Male,Fashion,763.55,1,2024-02-11 00:00:00,Credit Card,5,38.18,801.73,?
INV-100947,Portharcourt,Ogun,Member,Female,Fashion,28458.55,9,2024-03-04 00:00:00,Credit Card,5,12806.35,268933.3,?
INV-100948,ABUJA,Lagos,Normal,Female,,17290.57,2,2025-04-06 00:00:00,Credit Card,9,1729.06,36310.2,?
INV-100949,lagos ,Ogun,Normal,Female,Fashion,16472.84,1,2024-12-26 00:00:00,Credit Card,5,823.64,17296.48,?
INV-100950, ogun,Lagos,Normal,Female,Fashion,32422.86,8,2025-01-01 00:00:00,Credit Card,4,12969.14,272352.02,?
INV-100951,Portharcourt,Ogun,Normal,Female,Home Supplies,42648.48,8,2025-05-09 00:00:00,Cash,6,17059.39,358247.23,?
INV-100952,lagos ,Abuja,Normal,Female,Health & Beauty,30655.17,4,2024-09-01 00:00:00,Credit Card,8,6131.03,128751.71,?
INV-100953,Portharcourt,Ogun,Normal,Male,Health & Beauty,42732.06,8,2024-07-05 00:00:00,Cash,9,17092.82,358949.3,?
INV-100954, ogun,Abuja,Member,Female,Electronics,13597.56,7,2024-07-22 00:00:00,Ewallet,9,4759.15,99942.07,?
INV-100955, ogun,Abuja,Normal,Female,Sports Equipment,26215.34,2,2025-09-19 00:00:00,Cash,5,2621.53,55052.21,?
INV-100956,Portharcourt,Ogun,Normal,Female,Food & Beverages,22801.56,5,2024-10-17 00:00:00,Ewallet,5,5700.39,119708.19,?
INV-100957,lagos ,Lagos,Normal,Female,Electronics,1076.42,4,2024-11-22 00:00:00,Cash,8,215.28,4520.96,?
INV-100958,ABUJA,Lagos,Normal,Female,Electronics,28062.2,3,2024-03-02 00:00:00,Cash,6,4209.33,88395.93,?
INV-100959, ogun,Port Harcourt,Member,Female,Electronics,33245.45,1,2025-07-01 00:00:00,,6,1662.27,34907.72,?
INV-100960,lagos ,Lagos,Member,Male,Electronics,29799.76,5,2024-09-27 00:00:00,Cash,9,7449.94,156448.74,?
INV-100961,lagos ,Port Harcourt,Normal,Male,Health & Beauty,36945.85,8,2024-08-27 00:00:00,Cash,8,14778.34,310345.14,?
INV-100962,ABUJA,Lagos,Member,Male,Food & Beverages,28781.31,9,2025-03-05 00:00:00,Credit Card,9,12951.59,271983.38,?
INV-100963, ogun,Lagos,Member,Male,Electronics,3804.14,7,2024-12-28 00:00:00,Ewallet,7,1331.45,27960.43,?
INV-100964, ogun,Abuja,Normal,Male,Health & Beauty,6264.05,1,2025-04-24 00:00:00,Credit Card,6,313.2,6577.25,?
INV-100965,lagos ,Port Harcourt,Normal,Male,Electronics,30025.49,1,2025-07-04 00:00:00,Credit Card,8,1501.27,31526.76,?
INV-100966,lagos ,Lagos,Normal,Female,Fashion,14111.47,1,2025-09-08 00:00:00,Credit Card,8,705.57,14817.04,?
INV-100967,ABUJA,Port Harcourt,Normal,,Electronics,4442.43,2,2024-11-27 00:00:00,Ewallet,9,444.24,9329.1,?
INV-100968,ABUJA,Abuja,Normal,Female,Sports Equipment,21765.34,1,2024-08-20 00:00:00,Cash,5,1088.27,22853.61,?
INV-100969, ogun,Abuja,Member,Female,Sports Equipment,27938.97,4,2025-04-13 00:00:00,Cash,8,5587.79,117343.67,?
INV-100970,Portharcourt,Port Harcourt,Normal,Female,Electronics,16772.93,9,2024-08-31 00:00:00,Credit Card,9,7547.82,158504.19,?
INV-100971, ogun,Abuja,Normal,Female,Home Supplies,36161.47,4,2025-05-24 00:00:00,,4,7232.29,151878.17,?
INV-100972,lagos ,Ogun,Normal,Male,Fashion,32366.65,4,2025-02-26 00:00:00,Cash,5,6473.33,135939.93,?
INV-100973, ogun,Ogun,Member,Female,Food & Beverages,16974.51,7,2024-09-08 00:00:00,Cash,5,5941.08,124762.65,?
INV-100974,Portharcourt,Abuja,Normal,Male,Electronics,37866.19,9,2024-09-03 00:00:00,Cash,6,17039.79,357835.5,?
INV-100975,ABUJA,Ogun,Normal,Male,Food & Beverages,32610.4,7,2025-08-26 00:00:00,Ewallet,7,11413.64,239686.44,?
INV-100976,Portharcourt,Lagos,Normal,Female,Fashion,32053.55,1,2025-05-23 00:00:00,Ewallet,6,1602.68,33656.23,?
INV-100977,Portharcourt,Port Harcourt,Member,Female,Electronics,27894.67,1,2024-04-29 00:00:00,Credit Card,4,1394.73,29289.4,?
INV-100978,Portharcourt,Lagos,Normal,Female,Home Supplies,1063.79,4,2024-11-07 00:00:00,Ewallet,9,212.76,4467.92,?
INV-100979,ABUJA,Port Harcourt,Normal,Female,Health & Beauty,34977.11,4,2024-08-03 00:00:00,Credit Card,5,6995.42,146903.86,?
INV-100980,Portharcourt,Abuja,Normal,Female,Home Supplies,19114.07,1,2025-06-06 00:00:00,Cash,5,955.7,20069.77,?
INV-100981,Portharcourt,Lagos,Member,Female,Home Supplies,47159.18,6,2024-12-31 00:00:00,Cash,8,14147.75,297102.83,?
INV-100982,Portharcourt,Abuja,Normal,Female,Health & Beauty,40990.25,2,2025-04-09 00:00:00,Credit Card,7,4099.03,86079.53,?
INV-100983,lagos ,Abuja,Normal,Male,Health & Beauty,29590.88,5,2025-03-04 00:00:00,Cash,7,7397.72,155352.12,?
INV-100984,Portharcourt,Port Harcourt,Normal,Female,Sports Equipment,12983.01,8,2024-05-15 00:00:00,Credit Card,8,5193.2,109057.28,?
INV-100985,ABUJA,Port Harcourt,Member,Female,Health & Beauty,10584.01,3,2025-01-05 00:00:00,Credit Card,4,1587.6,33339.63,?
INV-100986,Portharcourt,Port Harcourt,Normal,Male,Electronics,17349.05,9,2024-02-08 00:00:00,Credit Card,7,7807.07,163948.52,?
INV-100987,Portharcourt,Lagos,Normal,Female,Food & Beverages,24090.11,7,2024-10-27 00:00:00,Ewallet,5,8431.54,177062.31,?
INV-100988,ABUJA,Ogun,Normal,Female,Sports Equipment,15155.24,9,2024-07-13 00:00:00,Credit Card,4,6819.86,143217.02,?
INV-100989,Portharcourt,Port Harcourt,Member,Male,Sports Equipment,25989.01,1,2025-08-31 00:00:00,Credit Card,6,1299.45,27288.46,?
INV-100990,ABUJA,Port Harcourt,Member,Female,Food & Beverages,8685.84,5,2024-11-07 00:00:00,Credit Card,6,2171.46,45600.66,?
INV-100991,Portharcourt,Lagos,Normal,Female,Sports Equipment,48896.78,3,2024-03-19 00:00:00,Ewallet,4,7334.52,154024.86,?
INV-100992,ABUJA,Port Harcourt,Member,Female,Health & Beauty,5842.27,4,2024-05-01 00:00:00,Cash,5,1168.45,24537.53,?
INV-100993,Portharcourt,Lagos,Member,Female,Home Supplies,46631.23,4,2025-06-27 00:00:00,Ewallet,6,9326.25,195851.17,?
INV-100994,Portharcourt,Abuja,Member,Female,Fashion,45722.11,7,2025-08-29 00:00:00,Credit Card,9,16002.74,336057.51,?
INV-100995,lagos ,Port Harcourt,Normal,Female,Health & Beauty,26505.34,8,2024-08-24 00:00:00,Ewallet,5,10602.14,222644.86,?
INV-100996,lagos ,Port Harcourt,Normal,Male,Home Supplies,36383.06,5,2025-05-21 00:00:00,Cash,8,9095.76,191011.06,?
INV-100997,Portharcourt,Abuja,Member,Female,Home Supplies,22084.39,7,2024-06-25 00:00:00,Cash,7,7729.54,162320.27,?
INV-100998,Portharcourt,Abuja,Member,Female,Sports Equipment,31686.71,3,2025-07-27 00:00:00,Credit Card,4,4753.01,99813.14,?
INV-100999, ogun,Abuja,Member,Male,Electronics,17358.51,3,2025-09-14 00:00:00,Cash,7,2603.78,54679.31,?
INV-101000,ABUJA,Port Harcourt,Normal,Male,Electronics,15407.37,3,2024-03-24 00:00:00,Ewallet,8,2311.11,48533.22,?
INV-101001, ogun,Ogun,Normal,Female,Sports Equipment,29122.37,4,2025-01-05 00:00:00,Ewallet,6,5824.47,122313.95,?
INV-101002,lagos ,Ogun,Member,Male,Sports Equipment,25157.42,6,2024-11-30 00:00:00,Cash,9,7547.23,158491.75,?
INV-101003,lagos ,Ogun,Member,Female,Food & Beverages,29187.05,5,2024-02-16 00:00:00,Credit Card,5,7296.76,153232.01,?
INV-101004,lagos ,Port Harcourt,Member,Female,Food & Beverages,14689.7,8,2024-06-24 00:00:00,Credit Card,5,5875.88,123393.48,?
INV-101005,lagos ,Abuja,Member,Male,Fashion,18664.41,5,2024-07-06 00:00:00,Ewallet,8,4666.1,97988.15,?
INV-101006,,Port Harcourt,Normal,Female,Fashion,4652.95,5,2024-12-26 00:00:00,Cash,4,1163.24,24427.99,?
INV-101007,lagos ,Abuja,Member,Female,Fashion,3087.68,2,2024-02-07 00:00:00,Ewallet,7,308.77,6484.13,?
INV-101008,Portharcourt,Port Harcourt,Normal,Male,Fashion,13046.13,5,2025-03-02 00:00:00,Ewallet,9,3261.53,68492.18,?
INV-101009,Portharcourt,Port Harcourt,Member,Male,Home Supplies,4175.22,7,2024-11-15 00:00:00,Ewallet,6,1461.33,30687.87,?
INV-101010,lagos ,Abuja,Member,Male,Home Supplies,5636.85,2,2024-10-28 00:00:00,Credit Card,4,563.69,11837.39,?
INV-101011,lagos ,Ogun,Member,Male,Food & Beverages,40739.96,6,2025-05-20 00:00:00,Cash,9,12221.99,256661.75,?
INV-101012,ABUJA,Abuja,Member,Female,Electronics,2424.25,7,2025-10-06 00:00:00,Cash,9,848.49,17818.24,?
INV-101013, ogun,Lagos,Member,Male,Sports Equipment,33117.67,5,2024-11-30 00:00:00,Credit Card,8,8279.42,173867.77,?
INV-101014,lagos ,Lagos,Normal,Male,Electronics,13991.61,9,2025-02-23 00:00:00,Ewallet,8,6296.22,132220.71,?
INV-101015,ABUJA,Abuja,Member,Male,Health & Beauty,43641.51,4,2024-04-01 00:00:00,Ewallet,5,8728.3,183294.34,?
INV-101016,ABUJA,Port Harcourt,Member,Male,Home Supplies,24507.12,1,2025-05-09 00:00:00,Credit Card,6,1225.36,25732.48,?
INV-101017, ogun,Lagos,Member,Male,Fashion,15626.03,8,2025-01-27 00:00:00,Cash,4,6250.41,131258.65,?
INV-101018,Portharcourt,Lagos,Normal,,Fashion,26123.13,8,2025-08-31 00:00:00,Credit Card,5,10449.25,219434.29,?
INV-101019,lagos ,Port Harcourt,Normal,Male,Health & Beauty,19406.92,7,2024-08-07 00:00:00,Cash,6,6792.42,142640.86,?
INV-101020, ogun,Port Harcourt,Normal,Female,Electronics,28432.9,8,2025-02-12 00:00:00,Cash,7,11373.16,238836.36,?
INV-101021,lagos ,Ogun,Normal,Male,Fashion,6169.38,2,2025-07-30 00:00:00,Cash,7,616.94,12955.7,?
INV-101022,ABUJA,Port Harcourt,Member,Male,Electronics,49851.03,3,2024-11-14 00:00:00,Ewallet,5,7477.65,157030.74,?
INV-101023,ABUJA,Abuja,Member,Male,Sports Equipment,21565.02,9,2024-02-03 00:00:00,Ewallet,4,9704.26,203789.44,?
INV-101024,Portharcourt,Abuja,Member,Male,Health & Beauty,17737.42,1,2024-12-10 00:00:00,Credit Card,6,886.87,18624.29,?
INV-101025,ABUJA,Ogun,Normal,Male,Electronics,35655.39,8,2024-07-12 00:00:00,Credit Card,7,14262.16,299505.28,?
INV-101026,ABUJA,Lagos,Member,Male,Sports Equipment,18513.02,8,2024-11-28 00:00:00,Ewallet,7,7405.21,155509.37,?
INV-101027, ogun,Lagos,Member,Male,Electronics,41747.08,7,2024-08-30 00:00:00,Credit Card,4,14611.48,306841.04,?
INV-101028,,Port Harcourt,Normal,Male,Electronics,22986.4,5,2025-04-25 00:00:00,Ewallet,5,5746.6,120678.6,?
INV-101029,lagos ,Abuja,Normal,Female,Fashion,36118.14,4,2025-07-02 00:00:00,Ewallet,8,7223.63,151696.19,?
INV-101030, ogun,Lagos,Normal,Male,Food & Beverages,5818.93,6,2024-06-20 00:00:00,Cash,9,1745.68,36659.26,?
INV-101031,Portharcourt,Ogun,Member,,Home Supplies,42382.9,1,2024-10-01 00:00:00,,6,2119.14,44502.04,?
INV-101032,lagos ,Ogun,Member,Male,Electronics,36918.04,5,2024-04-01 00:00:00,Ewallet,7,9229.51,193819.71,?
INV-101033,ABUJA,Abuja,Normal,Female,Electronics,10979.98,4,2025-05-28 00:00:00,Cash,9,2196,46115.92,?
INV-101034,lagos ,Ogun,Member,Male,Electronics,7691.66,4,2025-03-27 00:00:00,Ewallet,9,1538.33,32304.97,?
INV-101035,ABUJA,Ogun,Normal,Male,Food & Beverages,16156.47,7,2025-08-15 00:00:00,Cash,8,5654.76,118750.05,?
INV-101036,Portharcourt,Abuja,Normal,Male,Sports Equipment,48815.49,9,2025-03-26 00:00:00,Credit Card,9,21966.97,461306.38,?
INV-101037, ogun,Port Harcourt,Member,Female,Health & Beauty,13213.16,8,2025-10-18 00:00:00,Credit Card,4,5285.26,110990.54,?
INV-101038,lagos ,Port Harcourt,Normal,Female,,23078.3,8,2025-06-23 00:00:00,Ewallet,5,9231.32,193857.72,?
INV-101039, ogun,Ogun,Normal,Female,Food & Beverages,1986,5,2024-07-03 00:00:00,Ewallet,6,496.5,10426.5,?
INV-101040,lagos ,Port Harcourt,Normal,Female,Sports Equipment,20162.76,6,2024-03-03 00:00:00,Cash,4,6048.83,127025.39,?
INV-101041,ABUJA,Port Harcourt,Member,Male,Electronics,28780.34,2,2025-05-14 00:00:00,Cash,5,2878.03,60438.71,?
INV-101042, ogun,Ogun,Normal,Male,Sports Equipment,47679.67,3,2025-09-12 00:00:00,Ewallet,4,7151.95,150190.96,?
INV-101043,lagos ,Port Harcourt,Normal,Male,Food & Beverages,26078.43,5,2024-08-17 00:00:00,Credit Card,7,6519.61,136911.76,?
INV-101044,ABUJA,Ogun,Normal,Female,,41045.81,2,2025-08-18 00:00:00,Credit Card,7,4104.58,86196.2,?
INV-101045, ogun,Lagos,Normal,Male,Food & Beverages,27582.82,3,2025-07-11 00:00:00,Ewallet,8,4137.42,86885.88,?
INV-101046, ogun,Abuja,Normal,Female,Health & Beauty,2518.86,4,2024-04-04 00:00:00,Credit Card,4,503.77,10579.21,?
INV-101047,lagos ,Abuja,Normal,Female,Home Supplies,16092.91,6,2025-02-06 00:00:00,Ewallet,9,4827.87,101385.33,?
INV-101048,,Port Harcourt,Normal,Female,Fashion,28989.7,5,2024-08-26 00:00:00,Cash,7,7247.42,152195.92,?
INV-101049,lagos ,Port Harcourt,Member,Female,Health & Beauty,47554.4,4,2024-06-09 00:00:00,Credit Card,5,9510.88,199728.48,?
INV-101050,ABUJA,Port Harcourt,Member,Female,Health & Beauty,43026.95,2,2024-11-28 00:00:00,Credit Card,8,4302.7,90356.6,?
INV-101051,lagos ,Abuja,Normal,Male,Home Supplies,11803.6,5,2024-10-01 00:00:00,Cash,9,2950.9,61968.9,?
INV-101052, ogun,Lagos,Member,Female,Health & Beauty,11395.44,5,2024-09-20 00:00:00,Cash,6,2848.86,59826.06,?
INV-101053, ogun,Lagos,Member,Female,Food & Beverages,10458.06,7,2025-09-24 00:00:00,Credit Card,4,3660.32,76866.74,?
INV-101054,lagos ,Abuja,Normal,Male,,46163.7,1,2024-07-02 00:00:00,Credit Card,7,2308.18,48471.88,?
INV-101055,lagos ,Lagos,Member,Female,Sports Equipment,42706.97,4,2024-12-31 00:00:00,Ewallet,9,8541.39,179369.27,?
INV-101056,Portharcourt,Abuja,Normal,Female,Electronics,38856.73,5,2024-04-22 00:00:00,Ewallet,5,9714.18,203997.83,?
INV-101057, ogun,Lagos,Normal,Male,Health & Beauty,19940.39,8,2024-03-25 00:00:00,Credit Card,4,7976.16,167499.28,?
INV-101058,ABUJA,Ogun,Normal,Male,Electronics,25466.84,8,2025-04-04 00:00:00,Ewallet,5,10186.74,213921.46,?
INV-101059,Portharcourt,Ogun,Normal,Male,Fashion,23484.42,1,2024-05-09 00:00:00,Cash,8,1174.22,24658.64,?
INV-101060,lagos ,Abuja,Normal,Female,Food & Beverages,13043.21,5,2025-01-12 00:00:00,Ewallet,7,3260.8,68476.85,?
INV-101061,lagos ,Lagos,Member,Male,Sports Equipment,25498.89,1,2024-01-06 00:00:00,Ewallet,7,1274.94,26773.83,?
INV-101062, ogun,Port Harcourt,Normal,Male,Fashion,0,1,2025-01-11 00:00:00,Credit Card,8,100.48,2110.06,?
